energy_eV,intensity
9.910656484453511439e+00,2.052839141053420732e-02
9.922359989894660615e+00,1.391070961822020967e-02
9.934063495335808014e+00,1.003655414977452399e-02
9.945767000776957190e+00,7.579283334978720137e-03
9.957470506218104589e+00,5.925071195842445196e-03
9.969174011659253765e+00,4.759171569243872933e-03
9.980877517100402940e+00,3.906964602334831935e-03
9.992581022541550340e+00,3.265350929468753029e-03
1.000428452798269952e+01,2.770313795301449205e-03
1.001598803342384691e+01,2.380415796935464109e-03
1.002769153886499609e+01,2.067881969034329488e-03
1.003939504430614349e+01,1.813533458289126685e-03
1.005109854974729267e+01,1.603783588401363341e-03
1.006280205518844184e+01,1.428790313107659036e-03
1.007450556062958924e+01,1.281283173303429147e-03
1.008620906607073842e+01,1.155797452318944960e-03
1.009791257151188582e+01,1.048161705033486598e-03
1.010961607695303499e+01,9.551472281257382922e-04
1.012131958239418239e+01,8.742235385208604274e-04
1.013302308783533157e+01,8.033847522398759444e-04
1.014472659327648074e+01,7.410243114257139508e-04
1.015643009871762814e+01,6.858432661866696025e-04
1.016813360415877732e+01,6.367822209726090423e-04
1.017983710959992472e+01,5.929702173127417587e-04
1.019154061504107389e+01,5.536859023753289144e-04
1.020324412048222129e+01,5.183277214155255835e-04
1.021494762592337047e+01,4.863908149870675344e-04
1.022665113136451787e+01,4.574489513058432920e-04
1.023835463680566704e+01,4.311402776844189657e-04
1.025005814224681622e+01,4.071559956378556088e-04
1.026176164768796362e+01,3.852312936723295491e-04
1.027346515312911279e+01,3.651380376887714148e-04
1.028516865857026019e+01,3.466788401685063302e-04
1.029687216401140937e+01,3.296822187460125473e-04
1.030857566945255677e+01,3.139986213534344821e-04
1.032027917489370594e+01,2.994971451073672256e-04
1.033198268033485334e+01,2.860628139392787828e-04
1.034368618577600252e+01,2.735943088199912772e-04
1.035538969121715169e+01,2.620020665874550625e-04
1.036709319665829909e+01,2.512066805229912778e-04
1.037879670209944827e+01,2.411375491591434171e-04
1.039050020754059567e+01,2.317317302478653180e-04
1.040220371298174484e+01,2.229329650462371899e-04
1.041390721842289224e+01,2.146908445952525068e-04
1.042561072386404142e+01,2.069600948581696697e-04
1.043731422930519059e+01,1.996999617401446219e-04
1.044901773474633799e+01,1.928736803529417442e-04
1.046072124018748717e+01,1.864480155893516152e-04
1.047242474562863457e+01,1.803928632641764278e-04
1.048412825106978374e+01,1.746809028656903340e-04
1.049583175651093114e+01,1.692872944243210853e-04
1.050753526195208032e+01,1.641894132073079657e-04
1.051923876739322949e+01,1.593666169397144625e-04
1.053094227283437689e+01,1.548000410730459198e-04
1.054264577827552607e+01,1.504724183047736238e-04
1.055434928371667347e+01,1.463679191206163435e-04
1.056605278915782264e+01,1.424720106069081883e-04
1.057775629459897004e+01,1.387713311793539229e-04
1.058945980004011922e+01,1.352535792101489467e-04
1.060116330548126840e+01,1.319074138188202575e-04
1.061286681092241579e+01,1.287223663319322963e-04
1.062457031636356497e+01,1.256887611203603614e-04
1.063627382180471237e+01,1.227976446960371256e-04
1.064797732724586155e+01,1.200407220978338480e-04
1.065968083268700894e+01,1.174102997226486258e-04
1.067138433812815812e+01,1.148992338661033888e-04
1.068308784356930730e+01,1.125008843303936326e-04
1.069479134901045470e+01,1.102090725370130457e-04
1.070649485445160387e+01,1.080180436513199666e-04
1.071819835989275127e+01,1.059224322857964804e-04
1.072990186533390045e+01,1.039172314007524021e-04
1.074160537077504785e+01,1.019977640663354083e-04
1.075330887621619702e+01,1.001596577889292026e-04
1.076501238165734442e+01,9.839882113925921096e-05
1.077671588709849360e+01,9.671142244939690523e-05
1.078841939253964100e+01,9.509387037203138415e-05
1.080012289798079017e+01,9.354279611829301373e-05
1.081182640342193935e+01,9.205503721057011379e-05
1.082352990886308675e+01,9.062762260446201638e-05
1.083523341430423592e+01,8.925775904963017334e-05
1.084693691974538332e+01,8.794281857308369841e-05
1.085864042518653250e+01,8.668032698060356691e-05
1.087034393062767990e+01,8.546795328279913442e-05
1.088204743606882907e+01,8.430349996183097777e-05
1.089375094150997825e+01,8.318489400332913829e-05
1.090545444695112565e+01,8.211017862556443839e-05
1.091715795239227482e+01,8.107750564465027881e-05
1.092886145783342222e+01,8.008512842053529029e-05
1.094056496327457140e+01,7.913139533388258552e-05
1.095226846871571880e+01,7.821474374871346176e-05
1.096397197415686797e+01,7.733369441995543005e-05
1.097567547959801715e+01,7.648684630886978504e-05
1.098737898503916455e+01,7.567287177275976466e-05
1.099908249048031372e+01,7.489051209844690927e-05
1.101078599592146112e+01,7.413857335177565758e-05
1.102248950136261030e+01,7.341592251789614036e-05
1.103419300680375770e+01,7.272148390933001662e-05
1.104589651224490687e+01,7.205423582084523077e-05
1.105760001768605605e+01,7.141320741200251937e-05
1.106930352312720345e+01,7.079747579988735699e-05
1.108100702856835262e+01,7.020616334604101022e-05
1.109271053400950002e+01,6.963843512296157370e-05
1.110441403945064920e+01,6.909349654677255509e-05
1.111611754489179660e+01,6.857059116377755995e-05
1.112782105033294577e+01,6.806899857962800296e-05
1.113952455577409495e+01,6.758803252075799546e-05
1.115122806121524235e+01,6.712703901857478494e-05
1.116293156665639152e+01,6.668539470765982911e-05
1.117463507209753892e+01,6.626250522993174029e-05
1.118633857753868810e+01,6.585780373735599714e-05
1.119804208297983550e+01,6.547074948636981201e-05
1.120974558842098467e+01,6.510082651771631175e-05
1.122144909386213385e+01,6.474754241587239896e-05
1.123315259930328125e+01,6.441042714269396517e-05
1.124485610474443043e+01,6.408903194031144153e-05
1.125655961018557782e+01,6.378292829868132579e-05
1.126826311562672700e+01,6.349170698353988633e-05
1.127996662106787440e+01,6.321497712082150547e-05
1.129167012650902358e+01,6.295236533389017748e-05
1.130337363195017097e+01,6.270351493020063756e-05
1.131507713739132015e+01,6.246808513424757802e-05
1.132678064283246755e+01,6.224575036388741019e-05
1.133848414827361673e+01,6.203619954732374707e-05
1.135018765371476590e+01,6.183913547823900801e-05
1.136189115915591330e+01,6.165427420673041774e-05
1.137359466459706248e+01,6.148134446387132964e-05
1.138529817003820988e+01,6.132008711787022542e-05
1.139700167547935905e+01,6.117025465993644769e-05
1.140870518092050645e+01,6.103161071809291057e-05
1.142040868636165563e+01,6.090392959729261883e-05
1.143211219180280480e+01,6.078699584430801404e-05
1.144381569724395220e+01,6.068060383596276662e-05
1.145551920268510138e+01,6.058455738937087298e-05
1.146722270812624878e+01,6.049866939293674026e-05
1.147892621356739795e+01,6.042276145694949448e-05
1.149062971900854535e+01,6.035666358268261409e-05
1.150233322444969453e+01,6.030021384897902035e-05
1.151403672989084370e+01,6.025325811536824525e-05
1.152574023533199110e+01,6.021564974082232113e-05
1.153744374077314028e+01,6.018724931731494674e-05
1.154914724621428768e+01,6.016792441740030894e-05
1.156085075165543685e+01,6.015754935507815150e-05
1.157255425709658425e+01,6.015600495925712405e-05
1.158425776253773343e+01,6.016317835917160906e-05
1.159596126797888260e+01,6.017896278114734702e-05
1.160766477342003000e+01,6.020325735614874741e-05
1.161936827886117918e+01,6.023596693757542718e-05
1.163107178430232658e+01,6.027700192880893859e-05
1.164277528974347575e+01,6.032627812004068111e-05
1.165447879518462315e+01,6.038371653394125838e-05
1.166618230062577233e+01,6.044924327975838892e-05
1.167788580606692150e+01,6.052278941545526705e-05
1.168958931150806890e+01,6.060429081752585431e-05
1.170129281694921630e+01,6.069368805814512400e-05
1.171299632239036548e+01,6.079092628933376161e-05
1.172469982783151465e+01,6.089595513383577079e-05
1.173640333327266205e+01,6.100872858242722789e-05
1.174810683871381123e+01,6.112920489739044009e-05
1.175981034415496040e+01,6.125734652190523188e-05
1.177151384959610780e+01,6.139311999512420202e-05
1.178321735503725520e+01,6.153649587271385027e-05
1.179492086047840438e+01,6.168744865265641565e-05
1.180662436591955355e+01,6.184595670612144408e-05
1.181832787136070095e+01,6.201200221322802940e-05
1.183003137680185013e+01,6.218557110353036758e-05
1.184173488224299753e+01,6.236665300107009245e-05
1.185343838768414670e+01,6.255524117385104503e-05
1.186514189312529410e+01,6.275133248759933835e-05
1.187684539856644328e+01,6.295492736368479348e-05
1.188854890400759245e+01,6.316602974108508095e-05
1.190025240944873985e+01,6.338464704228647815e-05
1.191195591488988903e+01,6.361079014302034444e-05
1.192365942033103643e+01,6.384447334574392893e-05
1.193536292577218560e+01,6.408571435678251564e-05
1.194706643121333300e+01,6.433453426705459922e-05
1.195876993665448218e+01,6.459095753631272172e-05
1.197047344209563136e+01,6.485501198083513529e-05
1.198217694753677875e+01,6.512672876451406679e-05
1.199388045297792793e+01,6.540614239329008801e-05
1.200558395841907533e+01,6.569329071288873513e-05
1.201728746386022451e+01,6.598821490982320604e-05
1.202899096930137190e+01,6.629095951562994520e-05
1.204069447474252108e+01,6.660157241431289774e-05
1.205239798018367026e+01,6.692010485297470801e-05
1.206410148562481766e+01,6.724661145562114766e-05
1.207580499106596683e+01,6.758115024012928613e-05
1.208750849650711423e+01,6.792378263837447073e-05
1.209921200194826341e+01,6.827457351951879958e-05
1.211091550738941081e+01,6.863359121646612896e-05
1.212261901283055998e+01,6.900090755549669324e-05
1.213432251827170916e+01,6.937659788909640785e-05
1.214602602371285656e+01,6.976074113200445026e-05
1.215772952915400396e+01,7.015341980050542427e-05
1.216943303459515313e+01,7.055472005499820024e-05
1.218113654003630231e+01,7.096473174587917480e-05
1.219284004547744971e+01,7.138354846278288461e-05
1.220454355091859888e+01,7.181126758722789589e-05
1.221624705635974806e+01,7.224799034872045854e-05
1.222795056180089546e+01,7.269382188437662677e-05
1.223965406724204286e+01,7.314887130212536397e-05
1.225135757268319203e+01,7.361325174756372836e-05
1.226306107812434121e+01,7.408708047453964058e-05
1.227476458356548861e+01,7.457047891954421252e-05
1.228646808900663778e+01,7.506357278000121364e-05
1.229817159444778518e+01,7.556649209654752624e-05
1.230987509988893436e+01,7.607937133940608442e-05
1.232157860533008176e+01,7.660234949895632886e-05
1.233328211077123093e+01,7.713557018061895955e-05
1.234498561621238011e+01,7.767918170417285276e-05
1.235668912165352751e+01,7.823333720763481582e-05
1.236839262709467668e+01,7.879819475583704075e-05
1.238009613253582408e+01,7.937391745384523602e-05
1.239179963797697326e+01,7.996067356537110856e-05
1.240350314341812066e+01,8.055863663633739454e-05
1.241520664885926983e+01,8.116798562376671591e-05
1.242691015430041901e+01,8.178890503017041832e-05
1.243861365974156641e+01,8.242158504362723432e-05
1.245031716518271558e+01,8.306622168374965226e-05
1.246202067062386298e+01,8.372301695374404341e-05
1.247372417606501216e+01,8.439217899878790675e-05
1.248542768150615956e+01,8.507392227095133077e-05
1.249713118694730873e+01,8.576846770090863748e-05
1.250883469238845791e+01,8.647604287669293584e-05
1.252053819782960531e+01,8.719688222976460824e-05
1.253224170327075448e+01,8.793122722867487715e-05
1.254394520871190188e+01,8.867932658062091338e-05
1.255564871415305106e+01,8.944143644120698612e-05
1.256735221959419846e+01,9.021782063273657635e-05
1.257905572503534763e+01,9.100875087138417382e-05
1.259075923047649681e+01,9.181450700360579119e-05
1.260246273591764421e+01,9.263537725217291078e-05
1.261416624135879161e+01,9.347165847222932487e-05
1.262586974679994078e+01,9.432365641779198696e-05
1.263757325224108996e+01,9.519168601914053266e-05
1.264927675768223736e+01,9.607607167156160925e-05
1.266098026312338654e+01,9.697714753593906264e-05
1.267268376856453571e+01,9.789525785170427304e-05
1.268438727400568311e+01,9.883075726269269776e-05
1.269609077944683051e+01,9.978401115647634234e-05
1.270779428488797969e+01,1.007553960177744748e-04
1.271949779032912886e+01,1.017452997965754999e-04
1.273120129577027626e+01,1.027541222916387694e-04
1.274290480121142544e+01,1.037822755500777809e-04
1.275460830665257461e+01,1.048301842837642849e-04
1.276631181209372201e+01,1.058982863033356212e-04
1.277801531753486941e+01,1.069870329706263485e-04
1.278971882297601859e+01,1.080968896703905432e-04
1.280142232841716776e+01,1.092283363022292610e-04
1.281312583385831516e+01,1.103818677936890932e-04
1.282482933929946434e+01,1.115579946355477008e-04
1.283653284474061174e+01,1.127572434403594962e-04
1.284823635018176091e+01,1.139801575253986257e-04
1.285993985562290831e+01,1.152272975211922530e-04
1.287164336106405749e+01,1.164992420069136243e-04
1.288334686650520666e+01,1.177965881739667338e-04
1.289505037194635406e+01,1.191199525191795751e-04
1.290675387738750324e+01,1.204699715690979347e-04
1.291845738282865064e+01,1.218473026369583276e-04
1.293016088826979981e+01,1.232526246140159642e-04
1.294186439371094721e+01,1.246866387969919115e-04
1.295356789915209639e+01,1.261500697535186926e-04
1.296527140459324556e+01,1.276436662275627935e-04
1.297697491003439296e+01,1.291682020869310726e-04
1.298867841547554214e+01,1.307244773150882829e-04
1.300038192091668954e+01,1.323133190496449986e-04
1.301208542635783871e+01,1.339355826700289632e-04
1.302378893179898611e+01,1.355921529369908426e-04
1.303549243724013529e+01,1.372839451867756150e-04
1.304719594268128446e+01,1.390119065829491479e-04
1.305889944812243186e+01,1.407770174290705540e-04
1.307060295356357926e+01,1.425802925455924941e-04
1.308230645900472844e+01,1.444227827145857525e-04
1.309400996444587761e+01,1.463055761961173516e-04
1.310571346988702501e+01,1.482298003203551197e-04
1.311741697532817419e+01,1.501966231597328099e-04
1.312912048076932336e+01,1.522072552857912193e-04
1.314082398621047076e+01,1.542629516156182904e-04
1.315252749165161816e+01,1.563650133531303398e-04
1.316423099709276734e+01,1.585147900307841266e-04
1.317593450253391651e+01,1.607136816576891340e-04
1.318763800797506391e+01,1.629631409804872583e-04
1.319934151341621309e+01,1.652646758638029478e-04
1.321104501885736227e+01,1.676198517975241258e-04
1.322274852429850966e+01,1.700302945386896315e-04
1.323445202973965706e+01,1.724976928962857294e-04
1.324615553518080624e+01,1.750238016678404632e-04
1.325785904062195542e+01,1.776104447373327377e-04
1.326956254606310281e+01,1.802595183446119938e-04
1.328126605150425199e+01,1.829729945372501573e-04
1.329296955694539939e+01,1.857529248165362516e-04
1.330467306238654857e+01,1.886014439901893597e-04
1.331637656782769596e+01,1.915207742452679782e-04
1.332808007326884514e+01,1.945132294557777553e-04
1.333978357870999432e+01,1.975812197405337433e-04
1.335148708415114172e+01,2.007272562880328063e-04
1.336319058959228911e+01,2.039539564663428580e-04
1.337489409503344007e+01,2.072640492374032710e-04
1.338659760047458747e+01,2.106603808966233163e-04
1.339830110591573487e+01,2.141459211603101702e-04
1.341000461135688404e+01,2.177237696251939402e-04
1.342170811679803322e+01,2.213971626262738245e-04
1.343341162223918062e+01,2.251694805212914297e-04
1.344511512768032802e+01,2.290442554324231762e-04
1.345681863312147897e+01,2.330251794782689295e-04
1.346852213856262637e+01,2.371161135319369419e-04
1.348022564400377377e+01,2.413210965440070984e-04
1.349192914944492294e+01,2.456443554723607972e-04
1.350363265488607212e+01,2.500903158644526077e-04
1.351533616032721952e+01,2.546636131414672021e-04
1.352703966576836692e+01,2.593691046380590848e-04
1.353874317120951609e+01,2.642118824560410017e-04
1.355044667665066527e+01,2.691972871955109078e-04
1.356215018209181267e+01,2.743309226325395256e-04
1.357385368753296184e+01,2.796186714187135739e-04
1.358555719297411102e+01,2.850667118846396679e-04
1.359726069841525842e+01,2.906815360370248709e-04
1.360896420385640582e+01,2.964699688472018980e-04
1.362066770929755499e+01,3.024391889380876101e-04
1.363237121473870417e+01,3.085967507866516101e-04
1.364407472017985157e+01,3.149506085701083541e-04
1.365577822562100074e+01,3.215091417963806685e-04
1.366748173106214992e+01,3.282811828730327806e-04
1.367918523650329732e+01,3.352760467840605867e-04
1.369088874194444472e+01,3.425035630607313648e-04
1.370259224738559389e+01,3.499741102513792275e-04
1.371429575282674307e+01,3.576986531158938220e-04
1.372599925826789047e+01,3.656887827938445283e-04
1.373770276370903964e+01,3.739567602210501691e-04
1.374940626915018882e+01,3.825155630983057692e-04
1.376110977459133622e+01,3.913789367483309824e-04
1.377281328003248362e+01,4.005614492331667953e-04
1.378451678547363279e+01,4.100785511448241960e-04
1.379622029091478197e+01,4.199466405275498171e-04
1.380792379635592937e+01,4.301831334412736536e-04
1.381962730179707854e+01,4.408065407334308718e-04
1.383133080723822772e+01,4.518365516513092703e-04
1.384303431267937512e+01,4.632941250004616414e-04
1.385473781812052252e+01,4.752015886376088362e-04
1.386644132356167169e+01,4.875827481803603528e-04
1.387814482900282087e+01,5.004630059225855920e-04
1.388984833444396827e+01,5.138694910652261572e-04
1.390155183988511567e+01,5.278312025099569189e-04
1.391325534532626662e+01,5.423791656199602974e-04
1.392495885076741402e+01,5.575466045311558384e-04
1.393666235620856142e+01,5.733691318021035249e-04
1.394836586164971060e+01,5.898849574253605017e-04
1.396006936709085977e+01,6.071351194925988333e-04
1.397177287253200717e+01,6.251637391156239336e-04
1.398347637797315457e+01,6.440183025625495581e-04
1.399517988341430375e+01,6.637499739808057743e-04
1.400688338885545292e+01,6.844139425559619180e-04
1.401858689429660032e+01,7.060698085089028722e-04
1.403029039973774950e+01,7.287820129773123429e-04
1.404199390517889867e+01,7.526203175770270273e-04
1.405369741062004607e+01,7.776603403143640420e-04
1.406540091606119347e+01,8.039841555453076374e-04
1.407710442150234265e+01,8.316809668802978370e-04
1.408880792694349182e+01,8.608478633487826352e-04
1.410051143238463922e+01,8.915906708077108583e-04
1.411221493782578840e+01,9.240249125540391309e-04
1.412391844326693757e+01,9.582768954459016568e-04
1.413562194870808497e+01,9.944849406276529309e-04
1.414732545414923237e+01,1.032800781285127039e-03
1.415902895959038155e+01,1.073391153847162586e-03
1.417073246503153072e+01,1.116439613843570045e-03
1.418243597047267812e+01,1.162148613410353111e-03
1.419413947591382730e+01,1.210741884427922162e-03
1.420584298135497647e+01,1.262467179774126981e-03
1.421754648679612387e+01,1.317599435533277873e-03
1.422924999223727127e+01,1.376444429683872355e-03
1.424095349767842045e+01,1.439343028377814034e-03
1.425265700311956962e+01,1.506676130173075206e-03
1.426436050856071702e+01,1.578870442457227987e-03
1.427606401400186620e+01,1.656405254053845569e-03
1.428776751944301537e+01,1.739820405269974475e-03
1.429947102488416277e+01,1.829725703560576480e-03
1.431117453032531017e+01,1.926812092375887291e-03
1.432287803576645935e+01,2.031864956367096173e-03
1.433458154120760852e+01,2.145780042962192741e-03
1.434628504664875592e+01,2.269582605129802626e-03
1.435798855208990332e+01,2.404450532072397242e-03
1.436969205753105427e+01,2.551742446142836289e-03
1.438139556297220167e+01,2.713032022715074383e-03
1.439309906841334907e+01,2.890150159073690602e-03
1.440480257385449825e+01,3.085237112344036206e-03
1.441650607929564742e+01,3.300807392924490907e-03
1.442820958473679482e+01,3.539831107416171237e-03
1.443991309017794222e+01,3.805836693173529368e-03
1.445161659561909140e+01,4.103041721335994388e-03
1.446332010106024057e+01,4.436520883580756525e-03
1.447502360650138797e+01,4.812423746890932483e-03
1.448672711194253715e+01,5.238259860408212010e-03
1.449843061738368633e+01,5.723276105656887117e-03
1.451013412282483372e+01,6.278962023209960774e-03
1.452183762826598112e+01,6.919735199777798246e-03
1.453354113370713030e+01,7.663883900837436570e-03
1.454524463914827948e+01,8.534883421701101175e-03
1.455694814458942687e+01,9.563265441273218967e-03
1.456865165003057605e+01,1.078932245524666898e-02
1.458035515547172523e+01,1.226710198980956491e-02
1.459205866091287263e+01,1.407044364051896965e-02
1.460376216635402002e+01,1.630234444343355016e-02
1.461546567179516920e+01,1.910992342815605316e-02
1.462716917723631838e+01,2.270915615931271697e-02
1.463887268267746578e+01,2.742739035285706242e-02
1.465057618811861495e+01,3.377985099652983797e-02
1.466227969355976413e+01,4.261499625546844028e-02
1.467398319900091153e+01,5.540937999752798548e-02
1.468568670444205893e+01,7.491591973563162254e-02
1.469739020988320810e+01,1.067408882512528440e-01
1.470909371532435728e+01,1.637158510965983360e-01
1.472079722076550468e+01,2.803181954660543540e-01
1.473250072620665385e+01,5.726585380734933173e-01
1.474420423164780303e+01,1.550884424957134300e+00
1.475590773708895043e+01,3.801408969273675442e+00
1.476761124253009783e+01,1.663748103799487010e+00
1.477931474797124700e+01,6.028596625652776764e-01
1.479101825341239618e+01,2.910227886187296553e-01
1.480272175885354358e+01,1.685432937919796315e-01
1.481442526429469098e+01,1.092919567723436569e-01
1.482612876973584193e+01,7.641811224244708656e-02
1.483783227517698933e+01,5.636538389436978463e-02
1.484953578061813673e+01,4.325984000539985497e-02
1.486123928605928590e+01,3.423486478065984606e-02
1.487294279150043508e+01,2.776019251077221917e-02
1.488464629694158248e+01,2.295979397948858663e-02
1.489634980238272988e+01,1.930331707587256904e-02
1.490805330782387905e+01,1.645464917671539407e-02
1.491975681326502823e+01,1.419249989016430936e-02
1.493146031870617563e+01,1.236640093574831699e-02
1.494316382414732480e+01,1.087117387153361918e-02
1.495486732958847398e+01,9.631517108932924343e-03
1.496657083502962138e+01,8.592378456045530674e-03
1.497827434047076878e+01,7.712759609272053403e-03
1.498997784591191795e+01,6.961623211334561079e-03
1.500168135135306713e+01,6.315125254566019732e-03
1.501338485679421453e+01,5.754704347131149589e-03
1.502508836223536370e+01,5.265737668785097116e-03
1.503679186767651288e+01,4.836579444367400220e-03
1.504849537311766028e+01,4.457862438709625855e-03
1.506019887855880768e+01,4.121983375618577111e-03
1.507190238399995685e+01,3.822718962845037764e-03
1.508360588944110603e+01,3.554935978634468988e-03
1.509530939488225343e+01,3.314369986044886102e-03
1.510701290032340260e+01,3.097454722459098107e-03
1.511871640576455178e+01,2.901189326046352008e-03
1.513041991120569918e+01,2.723034106558819105e-03
1.514212341664684658e+01,2.560828058158072778e-03
1.515382692208799575e+01,2.412723082389892516e-03
1.516553042752914493e+01,2.277131162385404549e-03
1.517723393297029233e+01,2.152681654381539880e-03
1.518893743841144151e+01,2.038186541533064475e-03
1.520064094385259068e+01,1.932611997892103896e-03
1.521234444929373808e+01,1.835054986257717664e-03
1.522404795473488548e+01,1.744723896793136386e-03
1.523575146017603466e+01,1.660922448376316767e-03
1.524745496561718383e+01,1.583036239191984267e-03
1.525915847105833123e+01,1.510521459845551740e-03
1.527086197649947863e+01,1.442895380602572924e-03
1.528256548194062958e+01,1.379728301099061904e-03
1.529426898738177698e+01,1.320636711126267062e-03
1.530597249282292438e+01,1.265277458680141376e-03
1.531767599826407356e+01,1.213342759252202191e-03
1.532937950370522273e+01,1.164555910498035751e-03
1.534108300914637013e+01,1.118667600613647414e-03
1.535278651458751753e+01,1.075452718250035147e-03
1.536449002002866848e+01,1.034707587585437282e-03
1.537619352546981588e+01,9.962475650149894574e-04
1.538789703091096328e+01,9.599049444034760256e-04
1.539960053635211246e+01,9.255271264453695731e-04
1.541130404179326163e+01,8.929750147533594036e-04
1.542300754723440903e+01,8.621216071441115516e-04
1.543471105267555643e+01,8.328507554384668781e-04
1.544641455811670561e+01,8.050560711273380262e-04
1.545811806355785478e+01,7.786399576222086593e-04
1.546982156899900218e+01,7.535127526295201401e-04
1.548152507444015136e+01,7.295919665576069838e-04
1.549322857988130053e+01,7.068016048612826537e-04
1.550493208532244793e+01,6.850715639160882917e-04
1.551663559076359533e+01,6.643370914439303146e-04
1.552833909620474451e+01,6.445383037264855322e-04
1.554004260164589368e+01,6.256197528775595592e-04
1.555174610708704108e+01,6.075300383293879549e-04
1.556344961252819026e+01,5.902214574445864819e-04
1.557515311796933943e+01,5.736496908148624226e-04
1.558685662341048683e+01,5.577735183661196826e-04
1.559856012885163423e+01,5.425545628712545934e-04
1.561026363429278341e+01,5.279570578879822906e-04
1.562196713973393258e+01,5.139476374992639398e-04
1.563367064517507998e+01,5.004951455464477219e-04
1.564537415061622916e+01,4.875704623169506142e-04
1.565707765605737833e+01,4.751463468849653803e-04
1.566878116149852573e+01,4.631972935101310120e-04
1.568048466693967313e+01,4.516994006797010741e-04
1.569218817238082231e+01,4.406302515378483450e-04
1.570389167782197148e+01,4.299688045844408751e-04
1.571559518326311888e+01,4.196952936475473986e-04
1.572729868870426806e+01,4.097911362412449097e-04
1.573900219414541723e+01,4.002388495149256076e-04
1.575070569958656463e+01,3.910219730838105463e-04
1.576240920502771203e+01,3.821249981043099925e-04
1.577411271046886121e+01,3.735333020233108777e-04
1.578581621591001038e+01,3.652330884885103741e-04
1.579751972135115778e+01,3.572113319584947831e-04
1.580922322679230518e+01,3.494557265971322138e-04
1.582092673223345614e+01,3.419546390777167440e-04
1.583263023767460353e+01,3.346970649587331192e-04
1.584433374311575093e+01,3.276725883256314197e-04
1.585603724855690011e+01,3.208713444221705509e-04
1.586774075399804929e+01,3.142839850208753037e-04
1.587944425943919668e+01,3.079016463055343376e-04
1.589114776488034408e+01,3.017159190596301380e-04
1.590285127032149326e+01,2.957188209734228600e-04
1.591455477576264244e+01,2.899027708993385903e-04
1.592625828120378983e+01,2.842605649005717334e-04
1.593796178664493901e+01,2.787853539515670388e-04
1.594966529208608819e+01,2.734706231614606885e-04
1.596136879752723559e+01,2.683101724027489891e-04
1.597307230296838299e+01,2.632980982376133825e-04
1.598477580840953216e+01,2.584287770435041392e-04
1.599647931385068134e+01,2.536968492478914434e-04
1.600818281929182874e+01,2.490972045896368346e-04
1.601988632473297969e+01,2.446249683312914339e-04
1.603158983017412709e+01,2.402754883528540586e-04
1.604329333561527449e+01,2.360443230631481244e-04
1.605499684105642189e+01,2.319272300701798845e-04
1.606670034649756929e+01,2.279201555564860948e-04
1.607840385193872024e+01,2.240192243097843946e-04
1.609010735737986764e+01,2.202207303631454531e-04
1.610181086282101859e+01,2.165211282024486936e-04
1.611351436826216599e+01,2.129170245021959210e-04
1.612521787370331339e+01,2.094051703536726203e-04
